split,order,manifest_position,pair_id,manifest_label,reference_label,shared_words,transcript_min_coverage,transcript_dice,transcript_iou,visual_score,normalized_sw_score,mean_path_cosine,joint_coverage,line1_coverage,line2_coverage,path_steps,image1,image2,threshold,predicted_label
valid,260,739,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3767354067129494,0.6440683738472536,0.5221867648139596,0.5849307651337892,0.528,0.648,50,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_02.png,0.5186616029109827,0
valid,261,904,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.40658937124214817,0.6078064782278878,0.5959585173986852,0.66894543873174,0.736,0.608,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_07.png,0.5186616029109827,0
valid,262,1005,pair_000022,medium_match,1,4,0.5,0.5,0.3333333333333333,0.3614542177352146,0.821622675115412,0.7125239602818683,0.4399272667157606,0.336,0.576,37,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_07.png,0.5186616029109827,0
valid,263,1158,pair_000022,medium_match,1,4,0.5714285714285714,0.5333333333333333,0.36363636363636365,0.5789984606334444,1.881293540777162,0.7826026397592881,0.30776614498674154,0.32,0.296,34,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_08.png,0.5186616029109827,1
valid,264,1236,pair_000022,high_match,1,9,0.9,0.9,0.8181818181818182,0.7599317013445092,1.0502226456351902,0.7396224774976274,0.7235910447207041,0.808,0.648,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_09.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_04.png,0.5186616029109827,1
valid,265,1266,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.48213901592528846,0.7681269178203508,0.5759222955188968,0.627681447869857,0.608,0.648,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_01.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_01.png,0.5186616029109827,0
valid,266,1330,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.347759270005067,0.6900854915021414,0.5608232209328995,0.5039365039367559,0.496,0.512,43,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,0.5186616029109827,0
valid,267,1332,pair_000022,high_match,1,9,1.0,0.9,0.8181818181818182,0.6716794737985137,0.9446230615888324,0.7108571657271527,0.7110555533852472,0.8,0.632,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_03.png,0.5186616029109827,1
valid,268,1366,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.38808593171710326,0.5957734541459517,0.6330016435317274,0.651398495546313,0.68,0.624,53,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_03.png,0.5186616029109827,0
valid,269,1422,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.33932289297786605,0.674620861477322,0.6345763963957628,0.5029831011077808,0.472,0.536,36,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_09.png,0.5186616029109827,0
valid,270,1461,pair_000022,high_match,1,10,1.0,0.9090909090909091,0.8333333333333334,0.7975770141508784,1.0688653929620726,0.7409304053655692,0.7461903242471052,0.8,0.696,70,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_07.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_02.png,0.5186616029109827,1
valid,271,1512,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3501783998005066,0.6951487897390343,0.5990372331336488,0.5037459677257973,0.488,0.52,43,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_05.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,0.5186616029109827,0
valid,272,1609,pair_000022,high_match,1,7,0.7,0.7,0.5384615384615384,0.6510876124803233,1.8103656005859374,0.7194951163604856,0.35964426868782434,0.376,0.344,40,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,0.5186616029109827,1
valid,273,1611,pair_000022,high_match,1,6,0.8571428571428571,0.75,0.6,0.6174688416156511,1.135913139165834,0.7476366938879857,0.543588079339494,0.648,0.456,52,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_09.png,0.5186616029109827,1
valid,274,1856,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.39270648132778596,0.6028667306000332,0.5706639657483289,0.651398495546313,0.68,0.624,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_12.png,0.5186616029109827,0
valid,275,2233,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.42564824621298436,0.6492887122608791,0.5342063296324852,0.6555608286040282,0.68,0.632,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_03.png,0.5186616029109827,0
valid,276,2309,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3893680869173865,0.5900491836967818,0.6099663624273879,0.659890900073641,0.672,0.648,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_04.png,0.5186616029109827,0
valid,277,2338,pair_000022,medium_match,1,3,0.5,0.46153846153846156,0.3,0.5274257018675043,1.418549277565696,0.7266124078096488,0.371806401235912,0.432,0.32,39,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_08.png,0.5186616029109827,1
valid,278,2356,pair_000022,medium_match,1,4,0.5714285714285714,0.5333333333333333,0.36363636363636365,0.39168994782828515,0.9911914016261245,0.7439853278653962,0.395170849127311,0.488,0.32,35,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_07.png,0.5186616029109827,0
valid,279,2449,pair_000022,high_match,1,7,0.875,0.7777777777777778,0.6363636363636364,0.8748952979395941,1.9966662089029947,0.7876827524602413,0.4381780460041329,0.48,0.4,50,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_05.png,0.5186616029109827,1
valid,280,2645,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.36944897007641037,0.5183330794512215,0.5029875303267456,0.7127636354360399,0.784,0.648,61,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_04.png,0.5186616029109827,0
valid,281,2807,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3992261078544333,0.6852155183490954,0.5312247573598927,0.58262852659306,0.544,0.624,51,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_12.png,0.5186616029109827,0
valid,282,3178,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3525333835801435,0.629781005203083,0.552648367716911,0.5597713819051489,0.544,0.576,47,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_07.png,0.5186616029109827,0
valid,283,3236,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3810160136107637,0.6339569091796875,0.5406539062878081,0.6010124790717744,0.544,0.664,51,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_08.png,0.5186616029109827,0
valid,284,3342,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.3782631045386905,0.6221432640438989,0.6076347732797582,0.608,0.608,0.608,47,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_13.png,0.5186616029109827,0
valid,285,3607,pair_000022,high_match,1,6,0.75,0.75,0.6,0.7939342281347361,1.745386796839097,0.8292764217957206,0.45487580722654397,0.488,0.424,46,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_01.png,0.5186616029109827,1
valid,286,3689,pair_000022,no_shared_content,0,0,0.0,0.0,0.0,0.4660006392506511,0.6702499389648438,0.5504659201713309,0.6952639786440831,0.728,0.664,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_08.png,0.5186616029109827,0
valid,287,46,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.45964637055755125,0.7415040141404278,0.5569384984306193,0.6198838600899366,0.632,0.608,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_14.png,0.5186616029109827,0
valid,288,59,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.38847980985383185,0.5315440673828125,0.5351331945508718,0.7308515581155998,0.856,0.624,60,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_10.png,0.5186616029109827,0
valid,289,150,pair_000030,high_match,1,7,0.7777777777777778,0.7368421052631579,0.5833333333333334,0.5842828009245248,1.0019895854749177,0.7664070351451051,0.5831226286125415,0.552,0.616,51,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_07.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_12.png,0.5186616029109827,1
valid,290,389,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.40716777445418856,0.6795801597066445,0.6260171437598004,0.599146058987289,0.632,0.568,49,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_03.png,0.5186616029109827,0
valid,291,462,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3405639625577075,0.5458204399034815,0.5627042486701371,0.6239487158412941,0.632,0.616,53,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_12.png,0.5186616029109827,0
valid,292,550,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.43357750954616453,0.6905361250335095,0.6021768351170149,0.6278853398511547,0.616,0.64,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_02.png,0.5186616029109827,0
valid,293,584,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.427555666410006,0.6940838740422175,0.6660480718314647,0.616,0.616,0.616,50,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_12.png,0.5186616029109827,0
valid,294,592,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.33566091257231173,0.5017762184143066,0.5225073851511947,0.66894543873174,0.736,0.608,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_12.png,0.5186616029109827,0
valid,295,772,pair_000030,high_match,1,10,1.0,1.0,1.0,1.0821347154094423,1.7804434383616727,0.8054448816536078,0.6077894372231225,0.624,0.592,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_07.png,0.5186616029109827,1
valid,296,1071,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.41399578421543354,0.8167011306946537,0.5861624174647861,0.5069122211981084,0.584,0.44,45,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_04.png,0.5186616029109827,0
valid,297,1182,pair_000030,high_match,1,9,0.9,0.8181818181818182,0.6923076923076923,0.8772065785058187,1.5926587140118633,0.7596870041612921,0.5507812632978722,0.632,0.48,58,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_11.png,0.5186616029109827,1
valid,298,1316,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.39829160449907863,0.5546914048082247,0.5586604752323844,0.71804178151414,0.848,0.608,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_14.png,0.5186616029109827,0
valid,299,1567,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3757774642875339,0.6621714140239515,0.5937336054729655,0.5674927312309824,0.544,0.592,47,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_07.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_07.png,0.5186616029109827,0
valid,300,1820,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.37290158969833065,0.7178834589516244,0.501640285908555,0.5194458585839337,0.496,0.544,48,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_03.png,0.5186616029109827,0
valid,301,2006,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.46540874976303803,0.8253796618917714,0.5959083159663239,0.5638723259745951,0.552,0.576,49,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_09.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_11.png,0.5186616029109827,0
valid,302,2083,pair_000030,high_match,1,7,0.7,0.7,0.5384615384615384,0.7091707272245688,1.4431697300502233,0.788811307628544,0.49139800569395886,0.616,0.392,49,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_09.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_14.png,0.5186616029109827,1
valid,303,2105,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.30220961322873413,0.5251255035400391,0.465138247081389,0.5754997827975263,0.552,0.6,48,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_11.png,0.5186616029109827,0
valid,304,2170,pair_000030,high_match,1,7,1.0,0.9333333333333333,0.875,0.8297293531971609,1.4027230398995536,0.7240556561155245,0.591513313459638,0.616,0.568,64,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_08.png,0.5186616029109827,1
valid,305,2319,pair_000030,high_match,1,7,0.7777777777777778,0.7368421052631579,0.5833333333333334,0.8970579010526377,1.7598168509347099,0.8087527965163362,0.5097450343063678,0.56,0.464,58,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_13.png,0.5186616029109827,1
valid,306,2504,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3887681012529693,0.6028984996760003,0.527129295671528,0.6448317610043723,0.584,0.712,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_01.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_01.png,0.5186616029109827,0
valid,307,2533,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3131839485731787,0.44489228920858415,0.5152727510711109,0.7039545439870389,0.696,0.712,54,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_01.png,0.5186616029109827,0
valid,308,2621,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.39580620113404447,0.5667064228995902,0.5339101984419606,0.6984325307429486,0.824,0.592,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_04.png,0.5186616029109827,0
valid,309,2716,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.31075708541611247,0.4280286935659555,0.5217370819627193,0.7260192834904594,0.928,0.568,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_03.png,0.5186616029109827,0
valid,310,2875,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3554552384864079,0.5635590509537163,0.5493698046371644,0.6307329070216647,0.672,0.592,49,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_07.png,0.5186616029109827,0
valid,311,3027,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.4273517841925161,0.5745304295274077,0.5777646686183289,0.7438279370929812,0.76,0.728,64,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_13.png,0.5186616029109827,0
valid,312,3033,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3406788818847023,0.46613963957755794,0.4793362879789755,0.7308515581155998,0.856,0.624,61,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_06.png,0.5186616029109827,0
valid,313,3259,pair_000030,high_match,1,8,1.0,0.9411764705882353,0.8888888888888888,0.9376834257952199,1.5533077933571555,0.789746784146816,0.6036687833572314,0.584,0.624,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_01.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_06.png,0.5186616029109827,1
valid,314,3303,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.29615115798165004,0.5003010177612305,0.46060488367220387,0.5919459434779497,0.6,0.584,48,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_15.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_06.png,0.5186616029109827,0
valid,315,3326,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.3170090782555301,0.4669984769420463,0.5613710671736329,0.6788225099390857,0.72,0.64,51,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_02.png,0.5186616029109827,0
valid,316,3367,pair_000030,high_match,1,8,0.8888888888888888,0.8888888888888888,0.8,0.9132714034850339,1.5638208963784828,0.7268899629513422,0.584,0.584,0.584,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_05.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_10.png,0.5186616029109827,1
valid,317,3405,pair_000030,no_shared_content,0,0,0.0,0.0,0.0,0.4137165847550715,0.6716744779336332,0.5346109456636688,0.6159480497574451,0.608,0.624,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_05.png,0.5186616029109827,0
